Date,AMD
2024-01-31,109.78111088465131
2024-02-01,110.15904741438608
2024-02-02,110.53734104217045
2024-02-05,110.90646804325165
2024-02-06,111.24742041693793
2024-02-07,111.57198394290985
2024-02-08,111.9182537926568
2024-02-09,112.24936491345602
2024-02-12,112.5977379026867
2024-02-13,112.94972204783606
2024-02-14,113.30710296025352
2024-02-15,113.68634899078853
2024-02-16,114.04670612395756
2024-02-20,114.39865054781475
2024-02-21,114.738372772459
2024-02-22,115.07880925375319
2024-02-23,115.49583307902019
2024-02-26,115.89230134752061
2024-02-27,116.27428545270648
2024-02-28,116.67075372120692
2024-02-29,117.05872989836195
2024-03-01,117.51091242593432
2024-03-04,118.00436480083162
2024-03-05,118.50007907927983
2024-03-06,118.99059498499311
2024-03-07,119.504364831107
2024-03-08,120.01734103853741
2024-03-11,120.50154737442259
2024-03-12,120.95535690065414
2024-03-13,121.43190450516958
2024-03-14,121.87944415258983
2024-03-15,122.27472193278963
2024-03-18,122.67702350919208
2024-03-19,123.05023777674116
2024-03-20,123.38190445067389
2024-03-21,123.71095206245542
2024-03-22,124.03932504805307
2024-03-25,124.36499961974127
2024-03-26,124.67591234237427
2024-03-27,124.99305519225103
2024-03-28,125.32234088958255
2024-04-01,125.663332984561
2024-04-02,126.00956314329117
2024-04-03,126.33027742779443
2024-04-04,126.65869013468424
2024-04-05,126.9335711040194
2024-04-08,127.22940441918752
2024-04-09,127.53630916656009
2024-04-10,127.84706312512594
2024-04-11,128.13142818874783
2024-04-12,128.43488057454425
2024-04-15,128.71642818148172
2024-04-16,128.98718219333225
2024-04-17,129.27174571203807
2024-04-18,129.52630921015663
2024-04-19,129.78543620639377
2024-04-22,130.0104361942836
2024-04-23,130.24269809420147
2024-04-24,130.49603144327799
2024-04-25,130.75067432343013
2024-04-26,131.02829333714075
2024-04-29,131.31186473180378
2024-04-30,131.60059486873567
2024-05-01,131.87444408356194
2024-05-02,132.09103139241537
2024-05-03,132.31424567812962
2024-05-06,132.58797585018098
2024-05-07,132.862459969899
2024-05-08,133.11876947917636
2024-05-09,133.35122977362735
2024-05-10,133.57872978089347
2024-05-13,133.7965869298057
